dataset,target_snr_db,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_symbol_ser,multi_offset_argmax_symbol_ser,current_selected_symbol_ser,savaux_paper_symbol_ser,savaux_codec_symbol_ser,current_gain_vs_traditional_fft,savaux_gain_vs_traditional_fft,savaux_codec_gain_vs_traditional_fft,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,savaux_codec_crc_valid,savaux_codec_success,savaux_codec_selected_source,savaux_codec_selection_variant,savaux_codec_base_crc_valid,savaux_codec_selected_beam_rank,savaux_codec_candidate_payload_count,savaux_codec_observed_crc_valid_count,savaux_codec_accepted_crc_valid_count,savaux_codec_accepted_crc_min_beam_rank,savaux_codec_accepted_crc_max_beam_rank,savaux_codec_accepted_crc_best_evidence_margin,savaux_codec_selected_evidence_margin,savaux_codec_selected_is_earliest_accepted_crc,savaux_codec_selected_source_is_argmax_fallback,savaux_codec_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_symbol_change_count,savaux_codec_symbol_fix_count,savaux_codec_symbol_break_count,winner_by_symbol_ser
0_0_0_10_14_8,-24.0,0,0,0,33,35,0.7714285714285715,0.37142857142857144,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.6857142857142857,0.7428571428571429,0.7428571428571429,0.05714285714285715,0.05714285714285715,0.0,0,0,0,1,1,1,savaux_hard_crc_preserved,savaux_hard_crc_preserved,1,-1,0,0,0,-1,-1,0.0,0.0,0,1,0.0,0.0,0,0,0,savaux_paper
0_0_0_10_14_8,-24.0,1,1,1,33,35,0.8,0.2571428571428571,0.05714285714285714,0.0,0.0,0.7428571428571429,0.8,0.8,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,savaux_hard_crc_preserved,savaux_hard_crc_preserved,1,-1,0,0,0,-1,-1,0.0,0.0,0,1,0.0,0.0,0,0,0,savaux_paper
0_0_0_10_14_8,-24.0,2,2,2,33,35,0.7714285714285715,0.17142857142857143,0.05714285714285714,0.0,0.0,0.7142857142857143,0.7714285714285715,0.7714285714285715,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,savaux_hard_crc_preserved,savaux_hard_crc_preserved,1,-1,0,0,0,-1,-1,0.0,0.0,0,1,0.0,0.0,0,0,0,savaux_paper
0_0_0_10_14_8,-24.0,3,3,3,33,35,0.6,0.17142857142857143,0.02857142857142857,0.02857142857142857,0.0,0.5714285714285714,0.5714285714285714,0.6,0.0,0.02857142857142857,0.02857142857142857,0,0,0,0,1,1,beam,savaux_codec,1,0,21693,10,1,0,0,2.6086046746211533,2.6086046746211533,1,0,1.0,1.0285714285714285,1,1,0,savaux_codec
0_0_0_10_14_8,-24.0,4,4,4,33,35,0.6857142857142857,0.2571428571428571,0.11428571428571428,0.05714285714285714,0.0,0.5714285714285714,0.6285714285714286,0.6857142857142857,0.05714285714285714,0.11428571428571428,0.05714285714285714,0,0,0,0,1,1,beam,savaux_codec,1,0,21043,1,1,0,0,4.65031207736691,4.65031207736691,1,0,1.0,1.0571428571428572,2,2,0,savaux_codec
0_0_0_10_14_8,-24.0,5,5,5,33,35,0.9714285714285714,0.8285714285714286,0.6571428571428571,0.37142857142857144,0.37142857142857144,0.3142857142857143,0.6,0.6,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,1,argmax_fallback,savaux_codec,0,-1,20487,0,0,-1,-1,0.0,0.0,0,1,1.0,3.914285714285714,0,0,0,savaux_paper
0_0_0_10_14_8,-24.0,6,6,6,33,35,0.8,0.7428571428571429,0.45714285714285713,0.2857142857142857,0.2857142857142857,0.3428571428571429,0.5142857142857143,0.5142857142857143,0.17142857142857143,0.17142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,savaux_codec,0,-1,20302,1,0,-1,-1,0.0,0.0,0,1,1.0,3.257142857142857,0,0,0,savaux_paper
0_0_0_10_14_8,-24.0,7,7,7,33,35,0.9428571428571428,0.7428571428571429,0.5142857142857142,0.3142857142857143,0.3142857142857143,0.4285714285714286,0.6285714285714286,0.6285714285714286,0.19999999999999996,0.19999999999999996,0.0,0,0,0,0,0,1,argmax_fallback,savaux_codec,0,-1,20338,0,0,-1,-1,0.0,0.0,0,1,0.9714285714285714,5.0,0,0,0,savaux_paper
0_0_0_10_14_8,-24.0,8,8,8,33,35,0.9142857142857143,0.6285714285714286,0.5142857142857142,0.22857142857142856,0.22857142857142856,0.4,0.6857142857142857,0.6857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,1,argmax_fallback,savaux_codec,0,-1,20294,1,0,-1,-1,0.0,0.0,0,1,0.9714285714285714,3.942857142857143,0,0,0,savaux_paper
0_0_0_10_14_8,-24.0,9,9,9,33,35,0.9428571428571428,0.6571428571428571,0.45714285714285713,0.08571428571428572,0.08571428571428572,0.4857142857142857,0.8571428571428571,0.8571428571428571,0.37142857142857144,0.37142857142857144,0.0,0,0,0,0,0,1,argmax_fallback,savaux_codec,0,-1,20388,0,0,-1,-1,0.0,0.0,0,1,1.0,1.2,0,0,0,savaux_paper
