packet_index,chirps,bin_index,signed_bin,raw_avg_power,raw_relative_db,raw_peak_signed_bin,synced_avg_power,synced_relative_db,synced_peak_signed_bin,synced_bin0_relative_db
6,8,0,0,0.026068263038689397,-45.93570827358431,-22,987.9065164948895,0.0,0,0.0
6,8,1,1,0.06969087968303944,-41.66506975402258,-22,9.820952223306058,-20.025622518591657,0,0.0
6,8,2,2,0.054262857975741485,-42.75180257974357,-22,1.7114855468764056,-27.613426141964222,0,0.0
6,8,3,3,0.04611805825019696,-43.458119083815376,-22,0.556270017730763,-32.49430197529624,0,0.0
6,8,4,4,0.034939666080723616,-44.66364171797265,-22,0.15450191070828764,-38.05781995496682,0,0.0
6,8,5,5,0.03018201299036372,-45.29934720210114,-22,0.06932448254363138,-41.538292135907405,0,0.0
6,8,6,6,0.047698816061888125,-43.31175322402849,-22,0.04178538443836196,-43.736914479991576,0,0.0
6,8,7,7,0.021896488781849473,-46.69308442901779,-22,0.057884627063254535,-42.32152610582179,0,0.0
6,8,8,8,0.027284713531853272,-45.737635235098146,-22,0.05643707904190303,-42.431513218493876,0,0.0
6,8,9,9,0.015388303217224633,-48.22492186670951,-22,0.11228623493810132,-39.44389330382969,0,0.0
6,8,10,10,0.05741330085696822,-42.5067040546747,-22,0.07616145398351201,-41.12980623676175,0,0.0
6,8,11,11,0.02097809113187643,-46.87916954182677,-22,0.15067066683947922,-38.16687139784478,0,0.0
6,8,12,12,0.019704421795359785,-47.15119226407132,-22,0.07498809740818645,-41.19723515307161,0,0.0
6,8,13,13,0.04579608787555684,-43.48854541857992,-22,0.19234579198681298,-37.106331606220515,0,0.0
6,8,14,14,0.0557234434818326,-42.636449756894265,-22,0.09083543766299057,-40.36460537116072,0,0.0
6,8,15,15,0.028128793551787927,-45.60531816292016,-22,0.25472224507025737,-35.886489763052495,0,0.0
6,8,16,16,0.025179541542486507,-46.086351034909974,-22,0.1741196782439764,-37.538679942106064,0,0.0
6,8,17,17,0.04771171187504502,-43.310579227688905,-22,0.17409225558175478,-37.53936398017309,0,0.0
6,8,18,18,0.021125412664244912,-46.848777206786934,-22,0.14340445491070228,-38.38153207108445,0,0.0
6,8,19,19,0.025823758642069358,-45.976634679086395,-22,0.1751246047691908,-37.513686820079215,0,0.0
6,8,20,20,0.02471734019095572,-46.166811869781874,-22,0.22170352812688782,-36.48943245754922,0,0.0
6,8,21,21,0.036419405036376265,-44.483500752118736,-22,0.1990658023680019,-36.95719191434201,0,0.0
6,8,22,22,0.05850512053285234,-42.42489043479256,-22,0.2076947310493426,-36.77290370985991,0,0.0
6,8,23,23,0.035448333703158176,-44.600870965009,-22,0.13984355534033857,-38.49073393360761,0,0.0
6,8,24,24,0.015297787472366969,-48.250542987971095,-22,0.1863506921306209,-37.24384840044419,0,0.0
6,8,25,25,0.045758977975071426,-43.4920660595707,-22,0.1607209399714424,-37.88643386457807,0,0.0
6,8,26,26,0.02278045422690424,-46.521205425319245,-22,0.17882715252176162,-37.4228238886286,0,0.0
6,8,27,27,0.027953204632187704,-45.63251318111254,-22,0.18742874767290124,-37.21879646758816,0,0.0
6,8,28,28,0.02865154918422097,-45.52534812736152,-22,0.22581149943860085,-36.40969795587758,0,0.0
6,8,29,29,0.02323440083502446,-46.435514444572675,-22,0.11941068473561112,-39.176726614427345,0,0.0
6,8,30,30,0.03937628746949505,-44.144481549313696,-22,0.12882499281716533,-38.84715723244902,0,0.0
6,8,31,31,0.027220221875420877,-45.74791261030423,-22,0.13074464540264857,-38.78291938625489,0,0.0
6,8,32,32,0.01817266976409411,-47.50264187292583,-22,0.14945117646814055,-38.20216512041823,0,0.0
6,8,33,33,0.045601719782456494,-43.507017003338326,-22,0.14106406794863025,-38.452994464651916,0,0.0
6,8,34,34,0.019233253243983606,-47.25630171910041,-22,0.10836366613555423,-39.59832160598849,0,0.0
6,8,35,35,0.03983193077842911,-44.094515633674035,-22,0.12173047507578688,-39.09316533228112,0,0.0
6,8,36,36,0.01755339837176521,-47.653217127097165,-22,0.07249360998371768,-41.34416123193869,0,0.0
6,8,37,37,0.031382235784529235,-45.12999040830238,-22,0.09213196663124347,-40.30305508535088,0,0.0
6,8,38,38,0.016344276414172486,-47.96317223431953,-22,0.07129424762686572,-41.41661359928393,0,0.0
6,8,39,39,0.06015301294782833,-42.304255367111125,-22,0.13692484883420725,-38.582335800256914,0,0.0
6,8,40,40,0.02318998998507371,-46.44382360818821,-22,0.07005586227994205,-41.49271367225204,0,0.0
6,8,41,41,0.062177877891410195,-42.16047026254837,-22,0.058171164150882936,-42.30008094956169,0,0.0
6,8,42,42,0.0323343435646503,-45.000188733530244,-22,0.0839504112631229,-40.70693022126747,0,0.0
6,8,43,43,0.03752468022193971,-44.35365921943034,-22,0.029485585218985838,-45.25106098247705,0,0.0
6,8,44,44,0.030216183564864715,-45.29443311711881,-22,0.11154880861918544,-39.47250913937638,0,0.0
6,8,45,45,0.03566391477526291,-44.5745390858066,-22,0.04159799233213619,-43.75643479635446,0,0.0
6,8,46,46,0.03132318579323907,-45.138169953965026,-22,0.04616310983376257,-43.30420792256707,0,0.0
6,8,47,47,0.052921625126264235,-42.860497497915716,-22,0.05394627341684807,-42.62754400966358,0,0.0
6,8,48,48,0.03572163840797355,-44.567515518850065,-22,0.014600833301115891,-48.303382075466985,0,0.0
6,8,49,49,0.01949148358234231,-47.198380254662446,-22,0.023976971376134113,-46.149215253495754,0,0.0
6,8,50,50,0.031173825667179224,-45.15892819521323,-22,0.03018670464995643,-45.14900144574855,0,0.0
6,8,51,51,0.023887961034812038,-46.31503839924717,-22,0.03449775874149373,-44.569249695195545,0,0.0
6,8,52,52,0.053926490847351946,-42.77880761490364,-22,0.030329059162734286,-45.12856911885912,0,0.0
6,8,53,53,0.024696385261329796,-46.170495304199115,-22,0.02980290274720274,-45.2045728455351,0,0.0
6,8,54,54,0.05096788938978963,-43.023862723289064,-22,0.01732052430050859,-47.561548159824305,0,0.0
6,8,55,55,0.034674194673062854,-44.696765387625426,-22,0.03859992394989419,-44.08129401143679,0,0.0
6,8,56,56,0.028657785066955325,-45.524403007510664,-22,0.016117363873629845,-47.87421839291972,0,0.0
6,8,57,57,0.03622102313700485,-44.50722208211925,-22,0.031204113040529082,-45.005040076488086,0,0.0
6,8,58,58,0.04252387029352814,-43.81050137106986,-22,0.0176329248525432,-47.483914935098134,0,0.0
6,8,59,59,0.038978944746014564,-44.188528443582705,-22,0.025643894659037426,-45.85731865959239,0,0.0
6,8,60,60,0.033393653998138394,-44.8601897890483,-22,0.025116841605757355,-45.947508233556775,0,0.0
6,8,61,61,0.055312594855472,-42.66858889087228,-22,0.055770011558165675,-42.48315115665478,0,0.0
6,8,62,62,0.04061044332545265,-44.010451913924314,-22,0.02318873221724744,-46.294388447811805,0,0.0
6,8,63,63,0.03823943290830085,-44.27171478846286,-22,0.049161263706725904,-43.0309281212045,0,0.0
6,8,64,64,0.02650807900666356,-45.86304665575831,-22,0.03692876105895309,-44.273511126256295,0,0.0
6,8,65,65,0.03173041810732224,-45.08207127124293,-22,0.027989629656745164,-45.47718698002782,0,0.0
