dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,snr_label,added_snr_db,seed,added_awgn_power,savaux_bin,savaux_correct,savaux_margin_db,white_ml_bin,white_ml_matches_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,covariance_model
collector_low4_train_low1,7,0,34,42,30555575,1022,clean,,0,0.0,1022,1,8.941191004919029,1022,1,1022,1,9.244081532329538,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,35,43,30559671,720,clean,,0,0.0,720,1,5.642069529628273,720,1,720,1,6.071430709196239,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,36,44,30563767,314,clean,,0,0.0,314,1,12.744567026601981,314,1,314,1,13.296247532472504,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,37,45,30567863,602,clean,,0,0.0,602,1,13.07419878632933,602,1,602,1,13.19276265627158,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,38,46,30571959,7,clean,,0,0.0,7,1,12.274876152982745,7,1,7,1,12.654666010544616,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,39,47,30576055,414,clean,,0,0.0,414,1,10.73087730735999,414,1,414,1,10.37338667336437,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,40,48,30580151,807,clean,,0,0.0,807,1,12.481843237168684,807,1,807,1,12.684899830286218,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,41,49,30584247,195,clean,,0,0.0,195,1,11.64333692775891,195,1,195,1,11.790329714261564,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,42,50,30588343,826,clean,,0,0.0,826,1,12.73483856218096,826,1,826,1,13.471693716875217,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,43,51,30592439,928,clean,,0,0.0,928,1,10.515289945003818,928,1,928,1,11.260623244340401,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,44,52,30596535,761,clean,,0,0.0,761,1,10.743007395349661,761,1,761,1,10.748242624134692,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,45,53,30600631,590,clean,,0,0.0,590,1,11.695201351493903,590,1,590,1,12.111628951896376,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,46,54,30604727,383,clean,,0,0.0,383,1,7.761653552927388,383,1,383,1,7.442260052629566,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,47,55,30608823,267,clean,,0,0.0,267,1,5.236635832140974,267,1,267,1,5.455007249456413,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,48,56,30612919,314,clean,,0,0.0,314,1,12.722906008507067,314,1,314,1,12.5470041564677,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,0,8,30416310,803,-6,-6.0,1001,8.26569136531649e-07,803,1,7.020288075202696,803,1,803,1,6.899068632397826,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,1,9,30420406,711,-6,-6.0,1001,8.26569136531649e-07,711,1,5.168713365217262,711,1,711,1,5.060996622694867,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,2,10,30424502,922,-6,-6.0,1001,8.26569136531649e-07,922,1,5.295403732690771,922,1,922,1,5.365741001895699,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,3,11,30428598,718,-6,-6.0,1001,8.26569136531649e-07,718,1,4.917476485849754,718,1,718,1,4.839881455156484,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,4,12,30432694,756,-6,-6.0,1001,8.26569136531649e-07,756,1,4.175722765215751,756,1,756,1,4.19549891765373,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,5,13,30436790,109,-6,-6.0,1001,8.26569136531649e-07,109,1,4.551949902332771,109,1,109,1,4.582729482098358,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,6,14,30440886,932,-6,-6.0,1001,8.26569136531649e-07,932,1,6.059226598427919,932,1,932,1,6.009064926309886,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,7,15,30444982,468,-6,-6.0,1001,8.26569136531649e-07,468,1,7.170499137013909,468,1,468,1,7.098829759632127,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,8,16,30449078,89,-6,-6.0,1001,8.26569136531649e-07,89,1,7.4893953670147475,89,1,89,1,7.386448950249687,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,9,17,30453174,713,-6,-6.0,1001,8.26569136531649e-07,713,1,3.3254568209695945,713,1,713,1,3.245198844906692,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,10,18,30457270,865,-6,-6.0,1001,8.26569136531649e-07,865,1,1.660109372549016,865,1,865,1,1.8405747802489427,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,11,19,30461366,92,-6,-6.0,1001,8.26569136531649e-07,92,1,4.242056669235445,92,1,92,1,4.288086207616396,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,12,20,30465462,645,-6,-6.0,1001,8.26569136531649e-07,645,1,0.9386043953187304,645,1,645,1,0.9020915033140275,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,13,21,30469558,426,-6,-6.0,1001,8.26569136531649e-07,426,1,5.0603183947352814,426,1,426,1,5.118386935107381,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,14,22,30473654,765,-6,-6.0,1001,8.26569136531649e-07,765,1,5.0612580362628625,765,1,765,1,4.898089310067018,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,15,23,30477750,1023,-6,-6.0,1001,8.26569136531649e-07,1023,1,6.057377000594596,1023,1,1023,1,6.073611780430718,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,16,24,30481846,597,-6,-6.0,1001,8.26569136531649e-07,597,1,2.183567176428723,597,1,597,1,2.3454903127864575,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,17,25,30485942,562,-6,-6.0,1001,8.26569136531649e-07,562,1,5.932762034324572,562,1,562,1,6.05078601198151,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,18,26,30490038,827,-6,-6.0,1001,8.26569136531649e-07,827,1,4.2685176038815245,827,1,827,1,4.156307645485134,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,19,27,30494134,890,-6,-6.0,1001,8.26569136531649e-07,890,1,5.459775456786941,890,1,890,1,5.592603803809675,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,20,28,30498230,174,-6,-6.0,1001,8.26569136531649e-07,174,1,3.8643959128106524,174,1,174,1,3.9696579050789698,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,21,29,30502326,267,-6,-6.0,1001,8.26569136531649e-07,267,1,3.539014444243626,267,1,267,1,3.486036001902113,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,22,30,30506422,917,-6,-6.0,1001,8.26569136531649e-07,917,1,0.9839845776792816,917,1,917,1,0.9519912889715659,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,23,31,30510518,656,-6,-6.0,1001,8.26569136531649e-07,656,1,6.008181415773405,656,1,656,1,5.8167061590228855,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,24,32,30514614,889,-6,-6.0,1001,8.26569136531649e-07,889,1,3.9341830043726995,889,1,889,1,4.078049131178177,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,25,33,30518710,66,-6,-6.0,1001,8.26569136531649e-07,66,1,5.231400387489437,66,1,66,1,5.375211858296685,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,26,34,30522806,586,-6,-6.0,1001,8.26569136531649e-07,586,1,3.8357984872870112,586,1,586,1,4.208853545986367,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,27,35,30526902,425,-6,-6.0,1001,8.26569136531649e-07,425,1,5.335043626642908,425,1,425,1,5.446539025236002,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,28,36,30530998,860,-6,-6.0,1001,8.26569136531649e-07,860,1,3.1639084437996146,860,1,860,1,3.2532811279128153,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,29,37,30535095,553,-6,-6.0,1001,8.26569136531649e-07,553,1,5.153369078337414,553,1,553,1,5.245993127684999,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,30,38,30539191,629,-6,-6.0,1001,8.26569136531649e-07,629,1,3.7120241745372633,629,1,629,1,3.417550326223627,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,31,39,30543287,759,-6,-6.0,1001,8.26569136531649e-07,759,1,5.790225195621485,759,1,759,1,5.8096064377532635,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,32,40,30547383,494,-6,-6.0,1001,8.26569136531649e-07,494,1,2.9247554251127927,494,1,494,1,2.9005201224229173,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,33,41,30551479,303,-6,-6.0,1001,8.26569136531649e-07,303,1,0.9529626708164549,303,1,303,1,0.919947722854932,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,34,42,30555575,1022,-6,-6.0,1001,8.26569136531649e-07,1022,1,6.390172397139235,1022,1,1022,1,6.519430770155109,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,35,43,30559671,720,-6,-6.0,1001,8.26569136531649e-07,673,0,0.8895514405452403,673,1,673,0,0.8142043987032312,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,36,44,30563767,314,-6,-6.0,1001,8.26569136531649e-07,314,1,3.2342231133221007,314,1,314,1,3.3115072782831056,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,37,45,30567863,602,-6,-6.0,1001,8.26569136531649e-07,602,1,6.043415072930046,602,1,602,1,6.393884528107189,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,38,46,30571959,7,-6,-6.0,1001,8.26569136531649e-07,7,1,5.245255328325012,7,1,7,1,5.411423390961896,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,39,47,30576055,414,-6,-6.0,1001,8.26569136531649e-07,414,1,5.394673395697632,414,1,414,1,5.4175696370805735,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,40,48,30580151,807,-6,-6.0,1001,8.26569136531649e-07,807,1,5.160158801471496,807,1,807,1,5.234254896822895,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,41,49,30584247,195,-6,-6.0,1001,8.26569136531649e-07,195,1,6.539091528742143,195,1,195,1,6.330918102517665,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,42,50,30588343,826,-6,-6.0,1001,8.26569136531649e-07,826,1,6.214588599843912,826,1,826,1,6.328555677190683,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,43,51,30592439,928,-6,-6.0,1001,8.26569136531649e-07,928,1,7.038645483150764,928,1,928,1,7.0883539225898495,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,44,52,30596535,761,-6,-6.0,1001,8.26569136531649e-07,761,1,5.0982910804059465,761,1,761,1,4.9824101380657195,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,45,53,30600631,590,-6,-6.0,1001,8.26569136531649e-07,590,1,4.179002519205788,590,1,590,1,4.200002608275109,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,46,54,30604727,383,-6,-6.0,1001,8.26569136531649e-07,383,1,3.7971602680577723,383,1,383,1,3.8924970312131184,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,47,55,30608823,267,-6,-6.0,1001,8.26569136531649e-07,267,1,2.6067101439687757,267,1,267,1,2.6066964181254244,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,48,56,30612919,314,-6,-6.0,1001,8.26569136531649e-07,314,1,4.203166356943212,314,1,314,1,4.097129981082628,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,0,8,30416310,803,-6,-6.0,1002,8.26569136531649e-07,803,1,7.423742088774155,803,1,803,1,7.349498983441608,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,1,9,30420406,711,-6,-6.0,1002,8.26569136531649e-07,711,1,1.3154126592370972,711,1,711,1,1.2585127852567857,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,2,10,30424502,922,-6,-6.0,1002,8.26569136531649e-07,922,1,5.3897650852837256,922,1,922,1,5.252685996069975,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,3,11,30428598,718,-6,-6.0,1002,8.26569136531649e-07,718,1,6.418298056401818,718,1,718,1,6.515753909692562,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,4,12,30432694,756,-6,-6.0,1002,8.26569136531649e-07,756,1,4.272993290165737,756,1,756,1,4.128357387044633,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,5,13,30436790,109,-6,-6.0,1002,8.26569136531649e-07,109,1,5.2248100272846445,109,1,109,1,5.567792402250479,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,6,14,30440886,932,-6,-6.0,1002,8.26569136531649e-07,932,1,6.8925515210819,932,1,932,1,6.835391980922365,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,7,15,30444982,468,-6,-6.0,1002,8.26569136531649e-07,468,1,6.032401127839173,468,1,468,1,6.379280055968812,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,8,16,30449078,89,-6,-6.0,1002,8.26569136531649e-07,89,1,6.296389069015977,89,1,89,1,6.30970398980655,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,9,17,30453174,713,-6,-6.0,1002,8.26569136531649e-07,713,1,4.800037670929667,713,1,713,1,4.892728711170294,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,10,18,30457270,865,-6,-6.0,1002,8.26569136531649e-07,865,1,4.532852003217375,865,1,865,1,4.552274861064341,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,11,19,30461366,92,-6,-6.0,1002,8.26569136531649e-07,92,1,6.351616830953656,92,1,92,1,6.243029093096504,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,12,20,30465462,645,-6,-6.0,1002,8.26569136531649e-07,645,1,2.3169284120141147,645,1,645,1,2.424198890917607,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,13,21,30469558,426,-6,-6.0,1002,8.26569136531649e-07,426,1,3.177767951708694,426,1,426,1,3.3144358214895018,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,14,22,30473654,765,-6,-6.0,1002,8.26569136531649e-07,765,1,4.9952860006212445,765,1,765,1,4.865734327843139,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,15,23,30477750,1023,-6,-6.0,1002,8.26569136531649e-07,1023,1,5.620658920730084,1023,1,1023,1,5.88065033152255,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,16,24,30481846,597,-6,-6.0,1002,8.26569136531649e-07,597,1,4.344850587199013,597,1,597,1,4.5680454286259025,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,17,25,30485942,562,-6,-6.0,1002,8.26569136531649e-07,562,1,7.244002846958616,562,1,562,1,7.212251343457132,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,18,26,30490038,827,-6,-6.0,1002,8.26569136531649e-07,827,1,6.8416064743640215,827,1,827,1,7.0435816741400235,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,19,27,30494134,890,-6,-6.0,1002,8.26569136531649e-07,890,1,4.561083864577214,890,1,890,1,4.326872330358016,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,20,28,30498230,174,-6,-6.0,1002,8.26569136531649e-07,174,1,1.2891956125411927,174,1,174,1,1.2852104073492003,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,21,29,30502326,267,-6,-6.0,1002,8.26569136531649e-07,267,1,5.3101535251211205,267,1,267,1,5.274873529060712,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,22,30,30506422,917,-6,-6.0,1002,8.26569136531649e-07,917,1,2.736605936091534,917,1,917,1,2.658246261924413,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,23,31,30510518,656,-6,-6.0,1002,8.26569136531649e-07,656,1,5.274640834516885,656,1,656,1,5.195192894144847,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,24,32,30514614,889,-6,-6.0,1002,8.26569136531649e-07,889,1,3.7379566972611746,889,1,889,1,3.717394918928869,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,25,33,30518710,66,-6,-6.0,1002,8.26569136531649e-07,66,1,7.115032880734361,66,1,66,1,7.473665181479499,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,26,34,30522806,586,-6,-6.0,1002,8.26569136531649e-07,586,1,3.1287556759215187,586,1,586,1,3.2165198607945737,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,27,35,30526902,425,-6,-6.0,1002,8.26569136531649e-07,425,1,5.233036829795065,425,1,425,1,5.182105747554741,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,28,36,30530998,860,-6,-6.0,1002,8.26569136531649e-07,860,1,5.350476185874678,860,1,860,1,5.362968248263869,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,29,37,30535095,553,-6,-6.0,1002,8.26569136531649e-07,553,1,4.7757287606863565,553,1,553,1,4.7546611790820945,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,30,38,30539191,629,-6,-6.0,1002,8.26569136531649e-07,629,1,4.432304448587668,629,1,629,1,4.554948772266221,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,31,39,30543287,759,-6,-6.0,1002,8.26569136531649e-07,759,1,4.420947832747494,759,1,759,1,4.5630781176550785,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,32,40,30547383,494,-6,-6.0,1002,8.26569136531649e-07,494,1,3.1134430865341582,494,1,494,1,3.2611700568442643,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,33,41,30551479,303,-6,-6.0,1002,8.26569136531649e-07,303,1,6.833398866942329,303,1,303,1,6.939732691528441,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,34,42,30555575,1022,-6,-6.0,1002,8.26569136531649e-07,1022,1,5.519084762270329,1022,1,1022,1,5.483289196471624,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
