dataset,snr_db,seed,packet_index,block_index,hard_errors,gt_fixed_coherence,hard_fixed_coherence,gt_beats_hard_fixed,gt_best_coherence,hard_best_coherence,gt_beats_hard_own_best,random_trials,gt_beats_random_fixed_fraction,gt_beats_random_own_best_fraction,random_fixed_max,random_own_best_max
0_0_0_10_14_32,-18.0,50,2,4,0,0.9747807609624765,0.9747807609624765,0,0.9747807609624765,0.9747807609624765,0,64,1.0,1.0,0.771265016504922,0.8894776911657917
0_0_0_10_14_32,-18.0,50,2,5,0,0.9829052110472115,0.9829052110472115,0,0.9829052110472115,0.9829052110472115,0,64,1.0,1.0,0.7218700794512749,0.7868617250349764
0_0_0_10_14_32,-18.0,50,2,6,0,0.9716981226711866,0.9716981226711866,0,0.9716981226711866,0.9716981226711866,0,64,1.0,1.0,0.7251520707489162,0.8694943199216054
0_0_0_10_14_32,-18.0,50,3,0,0,0.95954920819544,0.95954920819544,0,0.95954920819544,0.95954920819544,0,64,1.0,1.0,0.671258232472132,0.8912528999329608
0_0_0_10_14_32,-18.0,50,3,1,0,0.9868813782116295,0.9868813782116295,0,0.9868813782116297,0.9868813782116297,0,64,1.0,1.0,0.7035492570575709,0.7792542791220834
0_0_0_10_14_32,-18.0,50,3,2,0,0.9864347537820645,0.9864347537820645,0,0.9864347537820641,0.9864347537820641,0,64,1.0,1.0,0.5560499489484867,0.9004311703042747
0_0_0_10_14_32,-18.0,50,3,3,0,0.9968671172938455,0.9968671172938455,0,0.9968671172938455,0.9968671172938455,0,64,1.0,1.0,0.5464303532479992,0.8754449614338932
0_0_0_10_14_32,-18.0,50,3,4,0,0.9678092256257841,0.9678092256257841,0,0.9678092256257836,0.9678092256257836,0,64,1.0,1.0,0.8228326511472615,0.8667390928684214
0_0_0_10_14_32,-18.0,50,3,5,0,0.9478069053138326,0.9478069053138326,0,0.947806905313832,0.947806905313832,0,64,1.0,1.0,0.5579655696260423,0.7812427562115685
0_0_0_10_14_32,-18.0,50,3,6,0,0.9668205003303345,0.9668205003303345,0,0.9668205003303345,0.9668205003303345,0,64,1.0,1.0,0.8569002764965377,0.8925943350792197
0_0_0_10_14_32,-18.0,50,4,0,0,0.9477007867527211,0.9477007867527211,0,0.9477007867527214,0.9477007867527214,0,64,1.0,1.0,0.6568858507762201,0.8484519129721536
0_0_0_10_14_32,-18.0,50,4,1,0,0.9746613056435554,0.9746613056435554,0,0.9746613056435557,0.9746613056435557,0,64,1.0,1.0,0.6390921100879462,0.8367964597749709
0_0_0_10_14_32,-18.0,50,4,2,0,0.976460485238501,0.976460485238501,0,0.976460485238501,0.976460485238501,0,64,1.0,1.0,0.6828193888118568,0.865462154619817
0_0_0_10_14_32,-18.0,50,4,3,0,0.986304487708919,0.986304487708919,0,0.986304487708919,0.986304487708919,0,64,1.0,1.0,0.7788900903812008,0.9132898932901475
0_0_0_10_14_32,-18.0,50,4,4,0,0.9949354550528213,0.9949354550528213,0,0.9949354550528213,0.9949354550528213,0,64,1.0,1.0,0.643899247434159,0.8584772147619314
0_0_0_10_14_32,-18.0,50,4,5,0,0.9459200336785003,0.9459200336785003,0,0.9459200336785,0.9459200336785,0,64,1.0,1.0,0.718264819543185,0.7657360171228093
0_0_0_10_14_32,-18.0,50,4,6,0,0.9820534298463343,0.9820534298463343,0,0.9820534298463346,0.9820534298463346,0,64,1.0,1.0,0.676806665118019,0.8823166956828291
0_0_0_10_14_32,-18.0,50,5,0,0,0.4110416453680666,0.4110416453680666,0,0.4110416453680666,0.4110416453680666,0,64,0.828125,0.171875,0.7101489928965969,0.9111050088817332
0_0_0_10_14_32,-18.0,50,5,1,0,0.5585755782606082,0.5585755782606082,0,0.5585755782606082,0.5585755782606082,0,64,0.96875,0.59375,0.7171726047356337,0.8256362595214838
0_0_0_10_14_32,-18.0,50,5,2,0,0.6098540184729413,0.6098540184729413,0,0.6098540184729414,0.6098540184729414,0,64,0.984375,0.8125,0.7311025015905541,0.9302182248185377
0_0_0_10_14_32,-18.0,50,5,3,0,0.5559136593572631,0.5559136593572631,0,0.5559136593572631,0.5559136593572631,0,64,0.96875,0.515625,0.7754734586779808,0.8015456779701475
0_0_0_10_14_32,-18.0,50,5,4,0,0.533723543427185,0.533723543427185,0,0.5337235434271851,0.5337235434271851,0,64,0.96875,0.484375,0.6049657579121726,0.8895359577578041
0_0_0_10_14_32,-18.0,50,5,5,0,0.8929840601948634,0.8929840601948634,0,0.8929840601948634,0.8929840601948634,0,64,1.0,1.0,0.7573355417554528,0.8440930774843657
0_0_0_10_14_32,-18.0,50,5,6,0,0.36695851183476735,0.36695851183476735,0,0.36695851183476724,0.36695851183476724,0,64,0.84375,0.09375,0.7584360981514144,0.8528225090435554
0_0_0_10_14_32,-18.0,50,6,0,0,0.574168864473764,0.574168864473764,0,0.5741688644737638,0.5741688644737638,0,64,1.0,0.484375,0.5652086974970396,0.8843529238332681
0_0_0_10_14_32,-18.0,50,6,1,0,0.6512084592097996,0.6512084592097996,0,0.6512084592097995,0.6512084592097995,0,64,0.953125,0.671875,0.7628492004345497,0.8366463039340706
0_0_0_10_14_32,-18.0,50,6,2,0,0.5434650599925939,0.5434650599925939,0,0.543465059992594,0.543465059992594,0,64,0.9375,0.484375,0.8258195998142802,0.8796189581075894
0_0_0_10_14_32,-18.0,50,6,3,0,0.7643852581108903,0.7643852581108903,0,0.7643852581108901,0.7643852581108901,0,64,1.0,0.921875,0.7084366467621114,0.8473104468673994
0_0_0_10_14_32,-18.0,50,6,4,0,0.5355002670759293,0.5355002670759293,0,0.5355002670759293,0.5355002670759293,0,64,0.96875,0.578125,0.6226388936542274,0.8287853871009412
0_0_0_10_14_32,-18.0,50,6,5,0,0.7530974501866723,0.7530974501866723,0,0.7530974501866723,0.7530974501866723,0,64,1.0,0.984375,0.6899745381073519,0.8507414437140463
0_0_0_10_14_32,-18.0,50,6,6,0,0.4722903199060785,0.4722903199060785,0,0.4722903199060784,0.4722903199060784,0,64,0.921875,0.28125,0.9628565083205064,0.9637694284651659
0_0_0_10_14_32,-18.0,50,7,0,0,0.7016500124143966,0.7016500124143966,0,0.701650012414397,0.701650012414397,0,64,0.984375,0.828125,0.718059738945961,0.8937400072492501
0_0_0_10_14_32,-18.0,50,7,1,0,0.5243275036720734,0.5243275036720734,0,0.5243275036720734,0.5243275036720734,0,64,0.953125,0.34375,0.6525880341768012,0.8969233686929126
0_0_0_10_14_32,-18.0,50,7,2,0,0.523194921658496,0.523194921658496,0,0.5231949216584959,0.5231949216584959,0,64,0.921875,0.421875,0.6256964446872136,0.8815129154235933
0_0_0_10_14_32,-18.0,50,7,3,0,0.667860612786885,0.667860612786885,0,0.6678606127868854,0.6678606127868854,0,64,1.0,0.828125,0.6257660352437,0.8371738592370237
0_0_0_10_14_32,-18.0,50,7,4,0,0.6001381274884691,0.6001381274884691,0,0.6001381274884691,0.6001381274884691,0,64,0.96875,0.78125,0.6318256937969956,0.8360202986649379
0_0_0_10_14_32,-18.0,50,7,5,0,0.7386817485940753,0.7386817485940753,0,0.7386817485940751,0.7386817485940751,0,64,1.0,0.96875,0.6912840054377565,0.8431148029560651
0_0_0_10_14_32,-18.0,50,7,6,0,0.6551433793158942,0.6551433793158942,0,0.6551433793158945,0.6551433793158945,0,64,0.984375,0.828125,0.6653998541851748,0.9040242680336668
0_0_0_10_14_32,-20.0,50,0,0,3,0.7654419694610297,0.01669233138885041,1,0.7654419694610297,0.5312404356533914,1,64,1.0,0.9375,0.681661808101301,0.86506010125244
0_0_0_10_14_32,-20.0,50,0,1,5,0.8091114036067403,0.0864912015693027,1,0.8091114036067403,0.4695196046375913,1,64,1.0,1.0,0.5960870827393725,0.7981637628378966
0_0_0_10_14_32,-20.0,50,0,2,5,0.8716841865333504,0.5284979996209951,1,0.8716841865333504,0.6617133163487008,1,64,1.0,1.0,0.8116865033220299,0.8579340606762614
0_0_0_10_14_32,-20.0,50,0,3,5,0.8916217609413482,0.13536337229015838,1,0.8916217609413485,0.6933857833568434,1,64,1.0,1.0,0.5697843433396534,0.8868429445317908
0_0_0_10_14_32,-20.0,50,0,4,5,0.741427009054348,0.013120586663724173,1,0.7414270090543478,0.9497060756684917,0,64,0.984375,0.921875,0.772364764568211,0.8480583391147348
0_0_0_10_14_32,-20.0,50,0,5,4,0.7735483531618536,0.1702416931322363,1,0.7735483531618532,0.8040426038339138,0,64,1.0,0.953125,0.6227967024057557,0.8015559239194321
0_0_0_10_14_32,-20.0,50,0,6,4,0.5119619751571902,0.20335892261445168,1,0.5119619751571906,0.6294292425576327,0,64,0.9375,0.28125,0.8399022201905919,0.8423463313097974
0_0_0_10_14_32,-20.0,50,2,0,1,0.9023710765517658,0.7418369638901494,1,0.9023710765517661,0.7520232014769479,1,64,1.0,0.984375,0.8910741645508721,0.9133525206678219
0_0_0_10_14_32,-20.0,50,2,1,0,0.9214399559274411,0.9214399559274411,0,0.9214399559274411,0.9214399559274411,0,64,1.0,1.0,0.7136039638282371,0.8345572041745091
0_0_0_10_14_32,-20.0,50,2,2,0,0.9207348434257088,0.9207348434257088,0,0.9207348434257091,0.9207348434257091,0,64,1.0,1.0,0.7130721776583882,0.8723824369739017
0_0_0_10_14_32,-20.0,50,2,3,0,0.9438001846084976,0.9438001846084976,0,0.9438001846084972,0.9438001846084972,0,64,1.0,1.0,0.6384479089520222,0.8935418344519894
0_0_0_10_14_32,-20.0,50,2,4,0,0.9611843076513517,0.9611843076513517,0,0.9611843076513517,0.9611843076513517,0,64,1.0,1.0,0.7745741485949754,0.8846353943472648
0_0_0_10_14_32,-20.0,50,2,5,0,0.9733177631919593,0.9733177631919593,0,0.9733177631919593,0.9733177631919593,0,64,1.0,1.0,0.7192418811752351,0.7846292367143741
0_0_0_10_14_32,-20.0,50,2,6,0,0.9564781591915023,0.9564781591915023,0,0.9564781591915019,0.9564781591915019,0,64,1.0,1.0,0.7258875596248262,0.8643177733693937
0_0_0_10_14_32,-20.0,50,3,0,0,0.9427371087651659,0.9427371087651659,0,0.9427371087651659,0.9427371087651659,0,64,1.0,1.0,0.6706752729041177,0.8883270358454376
0_0_0_10_14_32,-20.0,50,3,1,0,0.9800518785428657,0.9800518785428657,0,0.9800518785428659,0.9800518785428659,0,64,1.0,1.0,0.7028392103318791,0.7769048974981441
0_0_0_10_14_32,-20.0,50,3,2,0,0.9813269393275443,0.9813269393275443,0,0.9813269393275443,0.9813269393275443,0,64,1.0,1.0,0.5456784961517697,0.8987691082447024
0_0_0_10_14_32,-20.0,50,3,3,0,0.9949200898713726,0.9949200898713726,0,0.9949200898713719,0.9949200898713719,0,64,1.0,1.0,0.5504091777066592,0.8737247645006222
0_0_0_10_14_32,-20.0,50,3,4,0,0.9510627233209624,0.9510627233209624,0,0.9510627233209626,0.9510627233209626,0,64,1.0,1.0,0.8241744155966017,0.8681540124133018
0_0_0_10_14_32,-20.0,50,3,5,0,0.9229269542381685,0.9229269542381685,0,0.9229269542381685,0.9229269542381685,0,64,1.0,1.0,0.5564720128227956,0.7825205444390133
0_0_0_10_14_32,-20.0,50,3,6,1,0.9507938403735122,0.5493304692669595,1,0.9507938403735122,0.5531820807071761,1,64,1.0,1.0,0.8425423786665011,0.8930974507586453
0_0_0_10_14_32,-20.0,50,4,0,0,0.9172890093313552,0.9172890093313552,0,0.9172890093313556,0.9172890093313556,0,64,1.0,1.0,0.6529521755544795,0.8511115563429585
0_0_0_10_14_32,-20.0,50,4,1,0,0.9591008201635091,0.9591008201635091,0,0.9591008201635091,0.9591008201635091,0,64,1.0,1.0,0.6414218160943456,0.8375767329897732
0_0_0_10_14_32,-20.0,50,4,2,0,0.9651830900554722,0.9651830900554722,0,0.9651830900554722,0.9651830900554722,0,64,1.0,1.0,0.6816364898638007,0.8611083875494286
0_0_0_10_14_32,-20.0,50,4,3,0,0.9776900774875665,0.9776900774875665,0,0.9776900774875665,0.9776900774875665,0,64,1.0,1.0,0.7781628145623379,0.9126823848690712
0_0_0_10_14_32,-20.0,50,4,4,0,0.9930060753696475,0.9930060753696475,0,0.9930060753696478,0.9930060753696478,0,64,1.0,1.0,0.644496623054406,0.8601350923237687
0_0_0_10_14_32,-20.0,50,4,5,1,0.9158261197955007,0.9252046106725282,0,0.915826119795501,0.925211141595945,0,64,1.0,1.0,0.7199513816863283,0.7652116335102972
0_0_0_10_14_32,-20.0,50,4,6,0,0.9721025843956602,0.9721025843956602,0,0.9721025843956606,0.9721025843956606,0,64,1.0,1.0,0.6794325512304727,0.8803702580379809
0_0_0_10_14_32,-20.0,50,5,0,0,0.45206997963521983,0.45206997963521983,0,0.45206997963521983,0.45206997963521983,0,64,0.875,0.265625,0.7099324002428853,0.9112267670048773
0_0_0_10_14_32,-20.0,50,5,1,0,0.5575324149669861,0.5575324149669861,0,0.557532414966986,0.557532414966986,0,64,0.984375,0.609375,0.7068005834662905,0.8296059204728441
0_0_0_10_14_32,-20.0,50,5,2,0,0.6168470893809868,0.6168470893809868,0,0.6168470893809869,0.6168470893809869,0,64,0.984375,0.8125,0.7291665445045298,0.928778060481742
0_0_0_10_14_32,-20.0,50,5,3,0,0.5430463574453759,0.5430463574453759,0,0.5430463574453757,0.5430463574453757,0,64,0.96875,0.46875,0.7650641717387032,0.7991834360134867
0_0_0_10_14_32,-20.0,50,5,4,1,0.5232635629294098,0.33858793378581276,1,0.5232635629294098,0.47863329468305726,1,64,0.96875,0.46875,0.6041082397873653,0.8898761834822293
0_0_0_10_14_32,-20.0,50,5,5,1,0.9091600026796762,0.8257937295381876,1,0.9091600026796766,0.8453289500727751,1,64,1.0,1.0,0.7539075571206599,0.8422930062645576
0_0_0_10_14_32,-20.0,50,5,6,0,0.3549723840642709,0.3549723840642709,0,0.35497238406427073,0.35497238406427073,0,64,0.84375,0.09375,0.7566845093217809,0.8525299114124273
0_0_0_10_14_32,-20.0,50,6,0,0,0.5604033476609533,0.5604033476609533,0,0.5604033476609533,0.5604033476609533,0,64,1.0,0.46875,0.555986030565714,0.8846872350541374
0_0_0_10_14_32,-20.0,50,6,1,0,0.6715375378161843,0.6715375378161843,0,0.6715375378161843,0.6715375378161843,0,64,0.953125,0.71875,0.7649222047430473,0.838134056602856
0_0_0_10_14_32,-20.0,50,6,2,0,0.5379048983166429,0.5379048983166429,0,0.5379048983166427,0.5379048983166427,0,64,0.953125,0.453125,0.8217968070074182,0.8780270733104536
0_0_0_10_14_32,-20.0,50,6,3,1,0.8035531065768533,0.9400372331199592,0,0.8035531065768533,0.9400546088976968,0,64,1.0,0.96875,0.7111772291831433,0.8431103905840974
0_0_0_10_14_32,-20.0,50,6,4,0,0.5268202884220403,0.5268202884220403,0,0.5268202884220403,0.5268202884220403,0,64,0.96875,0.5625,0.6316931176817472,0.8317947360425483
0_0_0_10_14_32,-20.0,50,6,5,1,0.7329331503629752,0.6988762996820957,1,0.7329331503629752,0.7203395312017388,1,64,1.0,0.953125,0.6893526060631574,0.8527532283194323
0_0_0_10_14_32,-20.0,50,6,6,0,0.4564049398381433,0.4564049398381433,0,0.4564049398381432,0.4564049398381432,0,64,0.90625,0.25,0.9619377548511491,0.9639429592886734
0_0_0_10_14_32,-20.0,50,7,0,0,0.713233595742411,0.713233595742411,0,0.713233595742411,0.713233595742411,0,64,0.984375,0.859375,0.7183715211507524,0.8916309818407508
0_0_0_10_14_32,-20.0,50,7,1,0,0.526788217887083,0.526788217887083,0,0.5267882178870829,0.5267882178870829,0,64,0.953125,0.34375,0.6482508576218075,0.8972665121905365
0_0_0_10_14_32,-20.0,50,7,2,0,0.5122698859425029,0.5122698859425029,0,0.512269885942503,0.512269885942503,0,64,0.90625,0.390625,0.6153186887464491,0.8804864282940132
0_0_0_10_14_32,-20.0,50,7,3,0,0.6808424068827846,0.6808424068827846,0,0.6808424068827846,0.6808424068827846,0,64,1.0,0.84375,0.6252760693859737,0.8385634713829401
0_0_0_10_14_32,-20.0,50,7,4,0,0.6087800172197235,0.6087800172197235,0,0.6087800172197235,0.6087800172197235,0,64,0.96875,0.78125,0.6426322506211646,0.8371959963145076
0_0_0_10_14_32,-20.0,50,7,5,0,0.7218638466527472,0.7218638466527472,0,0.7218638466527468,0.7218638466527468,0,64,1.0,0.953125,0.6872883571804803,0.8429681163500924
0_0_0_10_14_32,-20.0,50,7,6,0,0.687975862989215,0.687975862989215,0,0.6879758629892152,0.6879758629892152,0,64,1.0,0.875,0.6586136311059343,0.9023962462354094
0_0_0_10_14_32,-22.0,50,0,0,5,0.6882093807152687,0.061635059742657976,1,0.6882093807152687,0.533590396063588,1,64,1.0,0.859375,0.667351809889082,0.8671155508484689
0_0_0_10_14_32,-22.0,50,0,1,5,0.7354062505793325,0.09650937757163608,1,0.7354062505793327,0.47326107725595645,1,64,1.0,0.90625,0.5943261698017739,0.7976036160511137
0_0_0_10_14_32,-22.0,50,0,2,5,0.8204310692615087,0.5054935865035138,1,0.8204310692615087,0.6602291082051311,1,64,1.0,0.953125,0.8000125058123383,0.85545081251819
0_0_0_10_14_32,-22.0,50,0,3,5,0.8616521650430348,0.13054117020384837,1,0.8616521650430344,0.6958474852982554,1,64,1.0,0.984375,0.5632260729506978,0.887627936423023
0_0_0_10_14_32,-22.0,50,0,4,5,0.6433124664846168,0.012434527587350273,1,0.6433124664846167,0.9499436351717732,0,64,0.984375,0.71875,0.7702852681323846,0.8500367019654104
0_0_0_10_14_32,-22.0,50,0,5,5,0.710986574497493,0.19323059852116,1,0.710986574497493,0.5300733606413028,1,64,1.0,0.875,0.6116742418577229,0.7980983027878238
0_0_0_10_14_32,-22.0,50,0,6,4,0.42413856916723297,0.18123074088685973,1,0.4241385691672332,0.6496341801949655,0,64,0.875,0.109375,0.8305845471566342,0.8415102225731125
0_0_0_10_14_32,-22.0,50,2,0,3,0.83665572051678,0.4590066412202957,1,0.83665572051678,0.5104709270116708,1,64,0.984375,0.953125,0.8889493557740025,0.9143501947079457
0_0_0_10_14_32,-22.0,50,2,1,1,0.8855254875306762,0.8020158530225574,1,0.8855254875306766,0.8680249130025262,1,64,1.0,1.0,0.7002913480732251,0.8343363163330961
0_0_0_10_14_32,-22.0,50,2,2,2,0.8841418915069561,0.13648707951086875,1,0.8841418915069563,0.6078033424261422,1,64,1.0,1.0,0.707554746252182,0.872234399485585
0_0_0_10_14_32,-22.0,50,2,3,0,0.9177350935637922,0.9177350935637922,0,0.9177350935637926,0.9177350935637926,0,64,1.0,1.0,0.6330075637377022,0.8938445645260369
0_0_0_10_14_32,-22.0,50,2,4,1,0.9405952802660766,0.5255565544671661,1,0.9405952802660762,0.6185076820980059,1,64,1.0,1.0,0.7774078448305648,0.8806941448237997
0_0_0_10_14_32,-22.0,50,2,5,1,0.9587084996971312,0.8909085381306833,1,0.9587084996971312,0.9132694037729343,1,64,1.0,1.0,0.7169172851829416,0.7828154089824743
0_0_0_10_14_32,-22.0,50,2,6,1,0.934299570627254,0.44989061434638566,1,0.9342995706272543,0.44989486450484784,1,64,1.0,1.0,0.7271242771647828,0.8597935783843107
0_0_0_10_14_32,-22.0,50,3,0,1,0.9193345744632394,0.7577052291904517,1,0.9193345744632396,0.7839632568345439,1,64,1.0,1.0,0.6698890462289019,0.885966582744921
0_0_0_10_14_32,-22.0,50,3,1,0,0.9698405900168204,0.9698405900168204,0,0.9698405900168202,0.9698405900168202,0,64,1.0,1.0,0.7021254647409049,0.7748959984928783
0_0_0_10_14_32,-22.0,50,3,2,0,0.9741872270696346,0.9741872270696346,0,0.9741872270696346,0.9741872270696346,0,64,1.0,1.0,0.535986628400971,0.8973819848663902
0_0_0_10_14_32,-22.0,50,3,3,0,0.9918236485981008,0.9918236485981008,0,0.9918236485981008,0.9918236485981008,0,64,1.0,1.0,0.5555236144341413,0.8722773820031686
0_0_0_10_14_32,-22.0,50,3,4,1,0.9267934299906674,0.912005448030193,1,0.9267934299906677,0.9275024179255766,0,64,1.0,1.0,0.826026845779353,0.8692590723413314
0_0_0_10_14_32,-22.0,50,3,5,1,0.887095584343295,0.621793568483509,1,0.8870955843432946,0.6278743908199887,1,64,1.0,1.0,0.5528842939043893,0.7834999291039056
0_0_0_10_14_32,-22.0,50,3,6,1,0.928307255272764,0.500294527262813,1,0.9283072552727644,0.507127186251,1,64,1.0,1.0,0.8202870110820787,0.8934823199556277
0_0_0_10_14_32,-22.0,50,4,0,4,0.8695790997543319,0.25131220851048514,1,0.8695790997543317,0.5051267502032554,1,64,1.0,1.0,0.644678534045706,0.8530794022281886
0_0_0_10_14_32,-22.0,50,4,1,1,0.9341594779856708,0.9174259561364073,1,0.9341594779856708,0.9250736347873667,1,64,1.0,1.0,0.6452709191037301,0.8381646112772102
0_0_0_10_14_32,-22.0,50,4,2,1,0.9482832910002212,0.41385314824243624,1,0.9482832910002209,0.41391880599911907,1,64,1.0,1.0,0.6805918930909479,0.8575827517029964
0_0_0_10_14_32,-22.0,50,4,3,3,0.9628044449948545,0.35945900244581985,1,0.9628044449948545,0.43450585108178036,1,64,1.0,1.0,0.7756374840854863,0.9121866004741771
0_0_0_10_14_32,-22.0,50,4,4,1,0.9901885153011515,0.3806436430862078,1,0.9901885153011515,0.38620043598415654,1,64,1.0,1.0,0.6448339884141823,0.8613745568107014
0_0_0_10_14_32,-22.0,50,4,5,3,0.8693565906144376,0.42152115312569066,1,0.8693565906144376,0.7002146975838414,1,64,1.0,1.0,0.7223617629612188,0.7647559021286032
0_0_0_10_14_32,-22.0,50,4,6,1,0.9565907648423464,0.6136941115757848,1,0.9565907648423464,0.6948966764254725,1,64,1.0,1.0,0.6829606919552047,0.8787589397195525
0_0_0_10_14_32,-22.0,50,5,0,1,0.5002799681941386,0.42400337999045384,1,0.5002799681941387,0.4240033799904536,1,64,0.890625,0.375,0.7094775931356821,0.9113027225059905
0_0_0_10_14_32,-22.0,50,5,1,1,0.5691409895138347,0.8157647343514741,0,0.5691409895138346,0.8157682309630083,0,64,0.984375,0.703125,0.7141565731992963,0.8326721102238729
0_0_0_10_14_32,-22.0,50,5,2,2,0.6197326404820085,0.5846016241457046,1,0.6197326404820083,0.5853157639314053,1,64,0.984375,0.8125,0.7290704275188092,0.9274731576181272
0_0_0_10_14_32,-22.0,50,5,3,2,0.5263502588009213,0.5175443884138498,1,0.5263502588009209,0.5330690312268265,0,64,0.96875,0.390625,0.7513119355215705,0.7972803553510194
0_0_0_10_14_32,-22.0,50,5,4,3,0.5080796816270423,0.03171703290987647,1,0.5080796816270423,0.4738979818213695,1,64,0.953125,0.40625,0.6010892058881552,0.890115628508653
0_0_0_10_14_32,-22.0,50,5,5,3,0.9235666911931266,0.5215149915084667,1,0.9235666911931266,0.7707175714653839,1,64,1.0,1.0,0.7510205962256481,0.8408209737116651
0_0_0_10_14_32,-22.0,50,5,6,0,0.3632973260758525,0.3632973260758525,0,0.36329732607585236,0.36329732607585236,0,64,0.78125,0.09375,0.8257007433727865,0.8517839691085906
0_0_0_10_14_32,-22.0,50,6,0,2,0.5419454935993916,0.12197302848899517,1,0.5419454935993916,0.7136476388279238,0,64,0.984375,0.4375,0.5438722291666589,0.8848539816370993
0_0_0_10_14_32,-22.0,50,6,1,0,0.6949816661817468,0.6949816661817468,0,0.6949816661817468,0.6949816661817468,0,64,0.953125,0.734375,0.764536589617295,0.8392416419535006
0_0_0_10_14_32,-22.0,50,6,2,1,0.5302466998153136,0.5086644537798938,1,0.5302466998153136,0.5106444567663053,1,64,0.953125,0.4375,0.8168685232700134,0.8767499694034538
0_0_0_10_14_32,-22.0,50,6,3,2,0.8480825065777997,0.5926304572680093,1,0.8480825065777999,0.6175220101091002,1,64,1.0,1.0,0.7130385017149845,0.8395856288735505
0_0_0_10_14_32,-22.0,50,6,4,3,0.5147792067938528,0.4708691000330059,1,0.5147792067938529,0.5160686738962692,0,64,0.96875,0.546875,0.6410575075989945,0.8337924537797802
0_0_0_10_14_32,-22.0,50,6,5,2,0.7042196780532637,0.656872463234856,1,0.704219678053264,0.6819570340106954,1,64,1.0,0.921875,0.6886893557664863,0.854235514397806
0_0_0_10_14_32,-22.0,50,6,6,0,0.4365130208917333,0.4365130208917333,0,0.4365130208917333,0.4365130208917333,0,64,0.90625,0.203125,0.9599658746517044,0.9640636267915937
0_0_0_10_14_32,-22.0,50,7,0,2,0.7235828286161925,0.3070184447317489,1,0.7235828286161927,0.4006588034239021,1,64,1.0,0.875,0.7186867782404901,0.8898873936995422
0_0_0_10_14_32,-22.0,50,7,1,2,0.5284169606196283,0.1770355579356598,1,0.5284169606196283,0.5327190288098137,0,64,0.953125,0.34375,0.642883806848049,0.8975245243709027
0_0_0_10_14_32,-22.0,50,7,2,3,0.49876425004604713,0.14394186862970118,1,0.49876425004604713,0.5072649163572767,0,64,0.90625,0.375,0.6110387814071676,0.8796096632685854
0_0_0_10_14_32,-22.0,50,7,3,0,0.6952838264548565,0.6952838264548565,0,0.6952838264548569,0.6952838264548569,0,64,1.0,0.875,0.6235965508952491,0.8396027409890616
0_0_0_10_14_32,-22.0,50,7,4,0,0.6177551830999343,0.6177551830999343,0,0.6177551830999343,0.6177551830999343,0,64,0.96875,0.796875,0.6545045415828747,0.8381045619351521
0_0_0_10_14_32,-22.0,50,7,5,0,0.7007459979860131,0.7007459979860131,0,0.7007459979860131,0.7007459979860131,0,64,1.0,0.9375,0.6836008483877828,0.8428355297729904
0_0_0_10_14_32,-22.0,50,7,6,1,0.7281546235902098,0.2738012667925537,1,0.7281546235902098,0.39897929717299335,1,64,1.0,0.921875,0.6484231743441022,0.9009371479164751
