energy_weight,coherence_weight,phase_local_weight,rank_weight,symbol_count,phase_line_ser,savaux_ser,stage1_top40_recall,actual_viterbi_candidate_recall,ser_-26,savaux_ser_-26,ser_-25,savaux_ser_-25,ser_-24,savaux_ser_-24,ser_-23,savaux_ser_-23,ser_-22,savaux_ser_-22,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok_rate,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue_rate,C_savaux_ok_phase_break,C_savaux_ok_phase_break_rate,D_stage1_top40_miss,D_stage1_top40_miss_rate,E0_gt_in_top40_but_not_actual_candidates,E0_gt_in_top40_but_not_actual_candidates_rate,E1_gt_in_candidates_local_score_loss,E1_gt_in_candidates_local_score_loss_rate,E2_gt_in_candidates_transition_loss,E2_gt_in_candidates_transition_loss_rate,E3_lock_or_high_conf_removed_gt,E3_lock_or_high_conf_removed_gt_rate,Z_other,Z_other_rate,variant
0.65,0.25,0.2,0.05,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3542857142857142,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07532467532467532,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7922,0.823064935064935,470,0.04883116883116883,109,0.011324675324675324,171,0.017766233766233767,124,0.012883116883116883,762,0.07916883116883117,3,0.0003116883116883117,64,0.00664935064935065,0,0.0,e0.65_c0.25_p0.20_r0.05
0.6,0.2,0.15,0.05,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7939,0.8248311688311688,452,0.04696103896103896,92,0.009558441558441558,171,0.017766233766233767,124,0.012883116883116883,774,0.08041558441558441,9,0.0009350649350649351,64,0.00664935064935065,0,0.0,e0.60_c0.20_p0.15_r0.05
0.6,0.25,0.15,0.0,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.18961038961038956,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7927,0.8235844155844155,464,0.048207792207792206,104,0.010805194805194806,171,0.017766233766233767,124,0.012883116883116883,765,0.07948051948051948,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.60_c0.25_p0.15_r0.00
0.55,0.15,0.15,0.05,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35064935064935054,0.4077922077922077,0.18961038961038956,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7926,0.8234805194805195,465,0.04831168831168831,105,0.01090909090909091,171,0.017766233766233767,124,0.012883116883116883,765,0.07948051948051948,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.55_c0.15_p0.15_r0.05
0.65,0.15,0.2,0.03,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3511688311688311,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7920,0.8228571428571428,471,0.048935064935064936,111,0.011532467532467533,171,0.017766233766233767,124,0.012883116883116883,759,0.07885714285714286,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.20_r0.03
0.6,0.25,0.15,0.03,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7935,0.8244155844155844,455,0.04727272727272727,96,0.009974025974025974,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,8,0.0008311688311688312,64,0.00664935064935065,0,0.0,e0.60_c0.25_p0.15_r0.03
0.7,0.15,0.2,0.05,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7931,0.824,459,0.04768831168831169,100,0.01038961038961039,171,0.017766233766233767,124,0.012883116883116883,771,0.08010389610389611,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.70_c0.15_p0.20_r0.05
0.55,0.2,0.15,0.05,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35064935064935054,0.4077922077922077,0.19012987012987007,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7926,0.8234805194805195,464,0.048207792207792206,105,0.01090909090909091,171,0.017766233766233767,124,0.012883116883116883,765,0.07948051948051948,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.55_c0.20_p0.15_r0.05
0.55,0.15,0.15,0.03,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3511688311688311,0.4077922077922077,0.19012987012987007,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7924,0.8232727272727273,466,0.04841558441558442,107,0.011116883116883117,171,0.017766233766233767,124,0.012883116883116883,760,0.07896103896103897,9,0.0009350649350649351,64,0.00664935064935065,0,0.0,e0.55_c0.15_p0.15_r0.03
0.7,0.15,0.15,0.03,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35012987012987007,0.4077922077922077,0.18909090909090906,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7950,0.825974025974026,439,0.04561038961038961,81,0.008415584415584416,171,0.017766233766233767,124,0.012883116883116883,794,0.0824935064935065,2,0.0002077922077922078,64,0.00664935064935065,0,0.0,e0.70_c0.15_p0.15_r0.03
