packet_index,chirps,bin_index,signed_bin,raw_avg_power,raw_relative_db,raw_peak_signed_bin,synced_avg_power,synced_relative_db,synced_peak_signed_bin,synced_bin0_relative_db
10,8,0,0,0.03968480128594705,-42.482424231204554,-146,851.9728770658176,0.0,0,0.0
10,8,1,1,0.03087726023599115,-43.57227875044665,-146,54.088566750194055,-11.973202954581225,0,0.0
10,8,2,2,0.03871944946677838,-42.589374594650096,-146,12.882918985138627,-18.204114933106695,0,0.0
10,8,3,3,0.051840177280496585,-41.3220015507694,-146,6.067860125343851,-21.473902080372703,0,0.0
10,8,4,4,0.054310814822337496,-41.119803145819034,-146,4.19057572151964,-23.081520764920317,0,0.0
10,8,5,5,0.04446605200549761,-41.988380615389616,-146,2.5793582874565537,-25.189140967411333,0,0.0
10,8,6,6,0.05574202303812741,-41.006839066634804,-146,2.3667457063077353,-25.56274171125753,0,0.0
10,8,7,7,0.08501892556125008,-39.173510209134214,-146,1.903400468955643,-26.50895597053461,0,0.0
10,8,8,8,0.053119421845052056,-41.21613293622289,-146,1.2133024451951437,-28.464566961869053,0,0.0
10,8,9,9,0.03908482234869568,-42.54858490811648,-146,1.1419926883216842,-28.72762445707798,0,0.0
10,8,10,10,0.025660971581347707,-44.37593537417628,-146,0.9173344654146187,-29.678980582230345,0,0.0
10,8,11,11,0.032946710684588494,-43.290545708780826,-146,0.8964871972999441,-29.778816772301656,0,0.0
10,8,12,12,0.043960558988076485,-42.038034269879745,-146,0.638262981656865,-31.25426112330107,0,0.0
10,8,13,13,0.1024964389922493,-38.36157856050011,-146,0.591486652855077,-31.584808199924378,0,0.0
10,8,14,14,0.05282816248938854,-41.240011281428835,-146,0.45682047684321303,-32.706802062332,0,0.0
10,8,15,15,0.05748951543865698,-40.87277984993443,-146,0.5938827011559901,-31.567250938650847,0,0.0
10,8,16,16,0.044962470895123424,-41.94016463419616,-146,0.36422139266001435,-33.690603183960576,0,0.0
10,8,17,17,0.0296954683375531,-43.74176454044708,-146,0.37215003983972267,-33.597076992090834,0,0.0
10,8,18,18,0.07512930596455972,-39.71057256222593,-146,0.2588834130449069,-35.17321543445226,0,0.0
10,8,19,19,0.03128322300735214,-43.51555142499145,-146,0.34230494880768964,-33.96012591117576,0,0.0
10,8,20,20,0.0476931011463201,-41.68411070658888,-146,0.24837911162806692,-35.35310699610706,0,0.0
10,8,21,21,0.07687747764809316,-39.61067507439238,-146,0.251258093335559,-35.30305709210393,0,0.0
10,8,22,22,0.0628666686635831,-40.484461856442806,-146,0.20636323240383442,-36.15793447133101,0,0.0
10,8,23,23,0.028423283763016352,-43.931923822679536,-146,0.15851278503372287,-37.30361472534531,0,0.0
10,8,24,24,0.03035417088945091,-43.646482583087966,-146,0.11919438455841211,-38.54169973463652,0,0.0
10,8,25,25,0.043111908827329425,-42.12269380974051,-146,0.09444547629503425,-39.5524460790609,0,0.0
10,8,26,26,0.035357499621141944,-42.98385087728364,-146,0.10493001564341803,-39.09526031420408,0,0.0
10,8,27,27,0.019989520605577137,-45.46064254252951,-146,0.09554000052385124,-39.50240529700842,0,0.0
10,8,28,28,0.03675570003831465,-42.81541934510899,-146,0.05908885907882326,-41.589201645727876,0,0.0
10,8,29,29,0.04364591781378292,-42.069230025789125,-146,0.08329903268048205,-40.09785810887575,0,0.0
10,8,30,30,0.03371800491850305,-43.190047634470076,-146,0.06594960502225529,-41.11213570165533,0,0.0
10,8,31,31,0.048154111405527764,-41.642332599469256,-146,0.08212137092285417,-40.1596957821811,0,0.0
10,8,32,32,0.031450108740222665,-43.49244481743615,-146,0.07598559671723286,-40.496944906834,0,0.0
10,8,33,33,0.03721937602733546,-42.760975450934815,-146,0.04724605947370312,-42.56060176717311,0,0.0
10,8,34,34,0.04272029196198439,-42.162324210048595,-146,0.017805700226220078,-46.79866711636757,0,0.0
10,8,35,35,0.021460161011210885,-45.152336570559214,-146,0.05016899878628242,-42.29990335052346,0,0.0
10,8,36,36,0.0339719846097959,-43.15745714455063,-146,0.03301829614208532,-44.116711106169774,0,0.0
10,8,37,37,0.04655308789933302,-41.789181397872326,-146,0.041006676160211586,-43.17571200516899,0,0.0
10,8,38,38,0.023229790654770096,-44.80821337134267,-146,0.02708353660394415,-44.97720394566866,0,0.0
10,8,39,39,0.04480053671955655,-41.955834161553156,-146,0.03284966658184518,-44.13894803121452,0,0.0
10,8,40,40,0.02829993471692071,-43.950811994381795,-146,0.03545026113043905,-43.808063304386735,0,0.0
10,8,41,41,0.04134273628104969,-42.304674159716136,-146,0.05224262503185952,-42.1240077824693,0,0.0
10,8,42,42,0.02349421821398183,-44.75905634964518,-146,0.030476193655471995,-44.46465044473797,0,0.0
10,8,43,43,0.03430744152389132,-43.11478301351219,-146,0.041745011738897234,-43.09821181514009,0,0.0
10,8,44,44,0.041867917274203324,-42.249852757362845,-146,0.05262732904379904,-42.09214439881909,0,0.0
10,8,45,45,0.049219397959429645,-41.547303359138326,-146,0.07365765315171248,-40.632078915930585,0,0.0
10,8,46,46,0.037004456718237544,-42.78612600632961,-146,0.026969531195779727,-44.995523717369295,0,0.0
10,8,47,47,0.055525167446508095,-41.023767562024204,-146,0.11801634147913129,-38.58483621699282,0,0.0
10,8,48,48,0.060421047850978044,-40.65678380373875,-146,0.06411130879447277,-41.23491126190074,0,0.0
10,8,49,49,0.04477053182329223,-41.95874379779555,-146,0.12104575204644011,-38.474762160213004,0,0.0
10,8,50,50,0.09050469825277636,-38.90195508365586,-146,0.08091270196956186,-40.224090649415736,0,0.0
10,8,51,51,0.059405637290872046,-40.73038973861146,-146,0.09113879389201295,-39.707224920894525,0,0.0
10,8,52,52,0.05204571660364368,-41.30481640522264,-146,0.08408537434718814,-40.057053070328585,0,0.0
10,8,53,53,0.08194723691602844,-39.333323184402495,-146,0.04820530788338342,-42.473309080198945,0,0.0
10,8,54,54,0.048935656014870474,-41.57241218422008,-146,0.102331422028655,-39.20416759771851,0,0.0
10,8,55,55,0.04116524118273165,-42.32335968881224,-146,0.038122687709605724,-43.492422575378875,0,0.0
10,8,56,56,0.10081763435769493,-38.433301304320004,-146,0.08783774193322133,-39.86744606296677,0,0.0
10,8,57,57,0.06830389468852231,-40.12421165259226,-146,0.04744049618161419,-42.54276546350084,0,0.0
10,8,58,58,0.04922518037702187,-41.54679316912122,-146,0.097139423549609,-39.43030247100232,0,0.0
10,8,59,59,0.053613243137651055,-41.175945540399745,-146,0.06547631855122675,-41.14341516093972,0,0.0
10,8,60,60,0.08700907812907008,-39.07302065839402,-146,0.0935525299157493,-39.5937023252646,0,0.0
10,8,61,61,0.03295881128285605,-43.288950934031305,-146,0.06552456527005447,-41.140216207758186,0,0.0
10,8,62,62,0.03924612413827762,-42.53069859898925,-146,0.04868160620799768,-42.43060870059697,0,0.0
10,8,63,63,0.0653157225642735,-40.31848897466028,-146,0.0421655123426518,-43.05468387330038,0,0.0
10,8,64,64,0.05170820041520893,-41.33307209704838,-146,0.05821182278380459,-41.654145704909276,0,0.0
10,8,65,65,0.05216507636386846,-41.29486785643634,-146,0.06579878459090226,-41.12207897457117,0,0.0
10,8,66,66,0.052205011793485426,-41.29154434912352,-146,0.037655014481966585,-43.546029500641396,0,0.0
10,8,67,67,0.06261640795033208,-40.501784828406436,-146,0.04663484855905985,-42.61715198246239,0,0.0
10,8,68,68,0.03212540347638471,-43.400180422612664,-146,0.06535444766453825,-41.15150620411454,0,0.0
10,8,69,69,0.029131660385309014,-43.82501394781435,-146,0.039277439442487065,-43.36282601326069,0,0.0
10,8,70,70,0.0667919883452483,-40.22142260856796,-146,0.04299958243855327,-42.96961530787356,0,0.0
10,8,71,71,0.057696331445024056,-40.857184332032766,-146,0.04240440534558777,-43.030147917316306,0,0.0
10,8,72,72,0.042959739860612904,-42.13804990258227,-146,0.058433741749494256,-41.63762072191556,0,0.0
10,8,73,73,0.03567485117759283,-42.94504463047974,-146,0.05611067119735861,-41.81380305252632,0,0.0
10,8,74,74,0.03337144428367684,-43.23491630216344,-146,0.055412042945899895,-41.86821606890191,0,0.0
10,8,75,75,0.05562805689241624,-41.01572742974156,-146,0.06463408518582028,-41.19964162734029,0,0.0
10,8,76,76,0.04733309632475552,-41.71701718072568,-146,0.07837452515760729,-40.36250846413067,0,0.0
